text,label
Sat Dec 24 11 29 20 0000 2016,"rt @nuqmanizham: today is our 4th day in iceland. alhamdulillah, we manage to see the northern lights in the middle of nowhere at a -10 deg…"
Sat Dec 24 11 28 54 0000 2016,"@zafirazafrin because deep down, albinos have no soul."
Sat Dec 24 11 10 12 0000 2016,"@huwaini94 thankyou, gorgeous."
Sat Dec 24 11 01 45 0000 2016,"rt @knitemaya: cheers love, merry christmas! 🎄 hope you are all having a wonderful and festive holiday!
jingle tracer: @knitemaya
photograp…"
Sat Dec 24 10 52 13 0000 2016,@fantasticjerk and light weight! you need that to actually be able to swing that thing around. haha
Sat Dec 24 10 43 26 0000 2016,@nurafifah *heavy breathing*
Sat Dec 24 10 43 18 0000 2016,@fantasticjerk yep. i asked them what they're made of. plastic is a no-no for combat so. haha
Sat Dec 24 10 38 29 0000 2016,guys. i found a malaysian lightsaber company that sells combat sabers made from aircraft-grade aluminum for only rm499. am i dreaming.
Sat Dec 24 10 22 45 0000 2016,i'm still unsure why twt seni decided to follow me though. i dont think i've ever interacted with any of them. couldve been a misclick.
Sat Dec 24 10 21 51 0000 2016,quick sketchy. @twt_seni https://t.co/bukot7fu3c
Sat Dec 24 08 53 13 0000 2016,oh why am i even contemplating this.
Sat Dec 24 08 46 40 0000 2016,dark people are crazy. https://t.co/6owkdqwfnr
Sat Dec 24 08 29 12 0000 2016,@highzyl you should know. you're an arab.
Sat Dec 24 08 28 37 0000 2016,@anthraxxxx only when its to preserve purity.
Sat Dec 24 08 21 38 0000 2016,"people are actually asking me how i have fair skin, gais. :')"
Sat Dec 24 08 11 14 0000 2016,@nekoloveskookie nope. my dad's
Sat Dec 24 07 49 35 0000 2016,"@chaldeaprince you seem to know alot about other people s peepee sizes. care to confess anything, halmi?"
Sat Dec 24 07 48 51 0000 2016,rt @blxcknicotine: just a cat who get annoyed with cutting it's claw https://t.co/fmiihzns5f
Sat Dec 24 07 47 45 0000 2016,@chaldeaprince the prophecy itself is around 1k. sides. i found a cheaper alternative for a red saber
Sat Dec 24 07 44 24 0000 2016,@chaldeaprince um hello. 2k for a fancy flashing dild-i mean flashlight is quite alot okay.
Sat Dec 24 07 29 54 0000 2016,@hananyxnyx oh do tell
Sat Dec 24 07 06 58 0000 2016,"not saying that all arabs are reckless drivers. but the ones here, i swear to god."
Sat Dec 24 07 06 14 0000 2016,"and gugur kandungan. 

mind you. this was inside the university. where people arent supposed to speed around. she was otw to her lab."
Sat Dec 24 07 03 52 0000 2016,my friend was pregnant when an arab tried to overtake her (if i'm not mistaken) and ran over her motorcycle. she fell. tumpah darah.
Sat Dec 24 07 02 28 0000 2016,i'm sorry. i have a deep seeded hatred for arabs in my university. inconsiderate assholes nearly ran me over a few times already.
Sat Dec 24 06 58 32 0000 2016,"rt @dollahkhair: macam mereka dapat nampak, how women are supposed to be treated. bukan macam most arab men layan their women."
Sat Dec 24 06 56 57 0000 2016,@yusufluqman sorta. i wanted a wizardy feel to it
Sat Dec 24 06 28 30 0000 2016,rt @yaasin_94: @azfarovski the new timon and pumbaa duo?? https://t.co/dwswfyklvo
Sat Dec 24 04 54 52 0000 2016,rt @colesprouse: show those haters how it's done by hating yourself most.
Sat Dec 24 04 49 28 0000 2016,fully aware that they're gone but still having mirage images of them in your head doing earthly things. how pretty.
Sat Dec 24 04 48 14 0000 2016,"its hard for me to explain it. you know they're gone. but sometimes you're just like ""i wonder what you're currently up to."""
Sat Dec 24 04 47 19 0000 2016,"funny thing about death is the fact that you randomly want to contact the person but then you remember ""eh. dah takda"""
Sat Dec 24 04 29 12 0000 2016,......and someone just drew a dick on my base body.....
Sat Dec 24 04 23 53 0000 2016,rt @sarahaljayy: prophecy v3 https://t.co/fjosjnfjvp
Sat Dec 24 04 23 51 0000 2016,@sarahaljayy so far everyone is voting for prophecy. okay then. thankyou!
Sat Dec 24 04 23 31 0000 2016,@wandayunita i hate dark sabers. hmph
Sat Dec 24 04 23 14 0000 2016,@_ahmadqushairi the sentinel looks nice juga kan? simple but somehow nicer to look at
Sat Dec 24 04 12 06 0000 2016,"rt @anisrasni: @azfarovski sbb yg tu nampak classic..well,everything u touch turns to gold..."
Sat Dec 24 04 12 02 0000 2016,@_kelibatbangsat @sheikhmustaali be black?
Sat Dec 24 03 30 44 0000 2016,@hafiey7 uu. almost everyone picked prophecy.
Sat Dec 24 03 30 30 0000 2016,@sheikhmustaali alrighty
Sat Dec 24 03 30 22 0000 2016,@_smirza the best kind there is
Sat Dec 24 03 12 15 0000 2016,@wmali_ ohh. thanks for this. i need to investigate it further. also. lama tak online kamu
Sat Dec 24 03 02 03 0000 2016,@lucydiangkasa alrighty
Sat Dec 24 03 01 45 0000 2016,@puteih like women do? huks
Sat Dec 24 03 01 38 0000 2016,@sherkays thanks for the suggestion!
Sat Dec 24 03 01 37 0000 2016,@nekoloveskookie it is a lightsaber
Sat Dec 24 02 56 58 0000 2016,i wish i were rich. then i don't have to worry about spending on stuff. doakan azfar kaya and berjaya please. thankyou for the good wishes.
Sat Dec 24 02 48 45 0000 2016,rt @rpgsite: grab a persona 5 christmas wallpaper from the official site https://t.co/flqeq9tvhj https://t.co/gwm2dhmbxy
Sat Dec 24 02 39 00 0000 2016,our currency is like one of those hiker gangs. like they're trying to climb up a mountain. https://t.co/z0yevbcmjb
Sat Dec 24 02 35 14 0000 2016,400 usd used to be around 1.2k kot. now its close to 2k. what is this madness.
Sat Dec 24 02 31 39 0000 2016,"rt @puteih: @azfarovski same, should've bought lots of stuff from us if i knew that myr gonna plummet so deep"
Sat Dec 24 02 30 19 0000 2016,"ha ha. if i wasn't so conflicted and had bought it before our currency went to the crapper, i would've been able to afford both."
Sat Dec 24 02 27 50 0000 2016,which would you rather have:
Sat Dec 24 02 14 41 0000 2016,"rt @amierulrieza: myr to usd is predicted to be myr5 for every 1 us dollar.

should head to money changer soon 🤔😌🤓"
Sat Dec 24 02 14 35 0000 2016,@amierulrieza wtf. whyyyy
Sat Dec 24 01 40 44 0000 2016,rt @camilasbadwi: this makes me sad omg https://t.co/hkdj7aix3o
Fri Dec 23 18 02 22 0000 2016,@ahmdariff i feel the need to tell you something. whatsapp
Fri Dec 23 18 01 10 0000 2016,@ahmdariff thanks i know my entire existence is one big joke. also im albino
Fri Dec 23 18 00 24 0000 2016,@azfarovski wait. that doesnt even make sense
Fri Dec 23 17 59 58 0000 2016,@naddyduddy mebbe. thanks for helping me to come up with that masterpiece
Fri Dec 23 17 59 33 0000 2016,"""peace is my stage name. my full name is peace off""

ahsjbajahahs funniest joke i've come up with in awhile."
Fri Dec 23 17 58 58 0000 2016,@naddyduddy peace is my stage name. peace off.
Fri Dec 23 17 56 31 0000 2016,"then god said, ""let there be peace""

so here i am"
Fri Dec 23 15 49 57 0000 2016,@ridddzuan what. i dont know dude. im just assuming here
Fri Dec 23 15 49 44 0000 2016,@ahmdariff is it because youre black
Fri Dec 23 15 49 12 0000 2016,@lucydiangkasa but its the same effect
Fri Dec 23 15 48 52 0000 2016,@ibrahimzaki23 right
Fri Dec 23 15 48 42 0000 2016,*writes notes furiously* https://t.co/kqbtgh773f
Fri Dec 23 15 48 28 0000 2016,@hurelainn but effective!
Fri Dec 23 15 48 00 0000 2016,@syazwanshahrul but someone mustve had the first idea
Fri Dec 23 15 45 16 0000 2016,"then voila. nasi kankang was created. 

and then guys eat it like ""wow sayang sedapnya ingredients dia you letak apa ni"""
Fri Dec 23 15 42 21 0000 2016,ok this makes sense https://t.co/k084zfggrx
Fri Dec 23 15 37 57 0000 2016,@moimori im not malay enough to hear stories of this. or even watch malay movies. most of my black magic knowledge comes from hearsay
Fri Dec 23 15 33 52 0000 2016,@highzyl trust me when i tell you this. i've been yours since the first day we met.
Fri Dec 23 15 32 11 0000 2016,@nefaric_norm woah. i didnt know they had a book.
Fri Dec 23 15 29 08 0000 2016,god dammit these posers stole my idea https://t.co/scwgohcwgk
Fri Dec 23 15 28 48 0000 2016,@vnndrws awww. im glad to have met you too
Fri Dec 23 15 28 36 0000 2016,@highzyl sedap macam....a good slice of pizza. damnson.
Fri Dec 23 15 27 39 0000 2016,@naura_rarawwwr true. true. sigh. the dream is dead now
Fri Dec 23 15 26 46 0000 2016,oh i watched it. even downloaded the uncensored version and distributed it at school back then. good movie. goooood… https://t.co/aqmesnygj0
Fri Dec 23 15 25 43 0000 2016,@highzyl takfaham
Fri Dec 23 15 25 08 0000 2016,@highzyl yours of course. i like it when we cuddle. 💕
Fri Dec 23 15 24 17 0000 2016,@naura_rarawwwr nope! ketiak smell. genital smell would make everyone run away.
Fri Dec 23 15 23 42 0000 2016,"the name of the brand: ""tiak.""

-$/&amp;-!&amp;/$1&amp;.  im gonna be rich."
Fri Dec 23 15 23 16 0000 2016,"i just had a brilliant idea. to create a perfume that smells like natural body odour. and name it. 

""bau lelaki"" &amp; ""bau wanita"""
Fri Dec 23 15 20 46 0000 2016,@vnndrws would the culprit please step forward.
Fri Dec 23 15 18 35 0000 2016,@nishxnish dont i get gifts. i boleh kasi makeup to my nonexistent girlfriend :(
Fri Dec 23 15 11 51 0000 2016,@moimori girls kot. guys suka girls yang bau wangi but jarang attracted to natural body odor like how girls are into.
Fri Dec 23 15 10 41 0000 2016,pheromones yo.
Fri Dec 23 15 10 08 0000 2016,"that's why some girls like to smell boys' armpits. now i'm not pointing fingers here, but i've seen tweets of girls wanting to ""bau tiak"""
Fri Dec 23 15 08 21 0000 2016,"so when you wear perfumes, you're not only trying to smell good, you want to attract people into smelling you as well."
Fri Dec 23 15 06 59 0000 2016,"wearing perfume is a sexual thing actually. 

like. what's the use of wearing perfumes if people don't know you smell good?"
Fri Dec 23 14 36 36 0000 2016,rt @harveynolan1: my sister really is the worst human ever https://t.co/kfmyjnvrca
Fri Dec 23 14 33 57 0000 2016,@vnndrws tell me about it. sheesh people. stop doing weird things to your children. they are not your test subjects.
Fri Dec 23 14 11 02 0000 2016,@ashmooor why would you ever want to wear contacts. they hurttt
Fri Dec 23 14 06 29 0000 2016,@dollahkhair i love my body even more now. also love your body too. hug me. (hoe mengambil kesempatan). only if you're rich though.
Fri Dec 23 14 05 42 0000 2016,"4 tahun dah pakai specs mata pa ceritaaaaa. 

(geddit. grade c. see. eyes cant see. im lame i know)."
Fri Dec 23 14 00 46 0000 2016,@dollahkhair i guess? mujur specs aku tak tebal though. god bless
Fri Dec 23 14 00 22 0000 2016,@meifan13 not sex toys god
Fri Dec 23 13 58 27 0000 2016,@gaj_2 can i cc this to twt_transgender
Fri Dec 23 13 54 07 0000 2016,why do people find it funny to let kids use adult products? makeup? contact lens? um. no.
Fri Dec 23 13 53 31 0000 2016,"when i had to wear contact lens, it was under doctors' consultations. i was 7. i hope you consulted a doctor first.… https://t.co/cqxhydde24"
Fri Dec 23 13 09 29 0000 2016,@moimori i have ways to reply to this tweet but it will all backfire and kena batang hidung sendiri.
Fri Dec 23 13 07 11 0000 2016,"i'm a simple man, i see drawings of piggies, i retweet."
Fri Dec 23 13 01 59 0000 2016,@copycatlily i cant draw stick figures too.
Fri Dec 23 12 07 21 0000 2016,rt @brokechicana: i hate when people reply to my emo texts too late. like. that's over now. i'm a new bitch. emo me? idk her https://t.co/i…
Fri Dec 23 11 31 18 0000 2016,@chahsudah too small. im afraid i might step on one.
Fri Dec 23 11 26 44 0000 2016,"this breed of pigs (boar(?)) are known for their violent nature, often destroying farms and killing lambs. cool. bo… https://t.co/usiscvkvjl"
Fri Dec 23 11 23 52 0000 2016,@piargh sebab...wait. that is a good question. why ah? hahaha
Fri Dec 23 11 22 45 0000 2016,@naddyduddy @moimori @groovgrv @qayyumx @highzyl aku ada je simpan selfies ane. but mostly for blackmail purposes lah.
Fri Dec 23 11 22 23 0000 2016,btw i dah survey babi yang i nak. and i want this one. he's called captain cooker. very big and fluffy. took this p… https://t.co/lmjmqs067w
Fri Dec 23 11 20 24 0000 2016,@hananyxnyx ugh. fine
Fri Dec 23 11 20 15 0000 2016,@moimori @naddyduddy @groovgrv @qayyumx tengok lah. you got handsome boys playing like my baby @highzyl here.
Fri Dec 23 11 17 40 0000 2016,@moimori @naddyduddy @groovgrv @qayyumx um. hello?
Fri Dec 23 11 17 19 0000 2016,@hananyxnyx steam sale dah start ke?
Fri Dec 23 11 14 55 0000 2016,"@bainilah in this family, nothing is ever taken seriously. so yes. i'm ok with it. haha."
Fri Dec 23 11 06 46 0000 2016,"@bainilah you can choose to believe what you want. my family has never been the ""conventional"" type. ahahahah"
Fri Dec 23 11 02 42 0000 2016,@bainilah why not. pigs are cute 😂
Fri Dec 23 10 47 20 0000 2016,@piargh i've not taken a photo with my parents for years now. hehu
Fri Dec 23 10 42 49 0000 2016,"me: mom i need a dog

mom: i've been raising one for over 20 years now. ni pun tengah menyalak sekarang ni minta belikan anjing."
Fri Dec 23 10 42 03 0000 2016,rt @9gagtweets: i need a big dog in my life. https://t.co/rinloxwduz
Fri Dec 23 10 40 49 0000 2016,rt @delaney_keefe: every single day i send my mom a very strange text and every day she responds with something absurdly optimistic and kin…
Fri Dec 23 10 39 49 0000 2016,@gaj_2 this man is going to heaven
Fri Dec 23 10 24 27 0000 2016,"tweeted that pic in public. there's people sitting behind me but much like the remaining jedis in starwars, i'm a rebel."
Fri Dec 23 10 21 46 0000 2016,i strive to be this manly. https://t.co/8dvqoxdopn
Fri Dec 23 10 20 48 0000 2016,@nocturnaltapir wait i misread that. tang mana nya dia look japanese to you
Fri Dec 23 10 20 23 0000 2016,@randirahman @nocturnaltapir yes this
Fri Dec 23 10 20 11 0000 2016,@nocturnaltapir @randirahman ...yep. he was a pro wrestler and metal singer. then he visited japan
Fri Dec 23 10 18 22 0000 2016,rt @staronline: jamal 'reopens' sealed resort with ribbon cutting ceremony https://t.co/hwndhgf7gj https://t.co/v95um4nebb
Fri Dec 23 10 18 07 0000 2016,rt @dylan_smith58: my cat got stuck between the glass door and the screen door im crying https://t.co/19tsdrfe9c
Fri Dec 23 09 45 16 0000 2016,"@anashssn if i delete my tweet, nobody will ever notice"
Fri Dec 23 09 29 23 0000 2016,@rafshan nyawwwww shes pretty.
Fri Dec 23 09 24 54 0000 2016,rt @luvintothelight: lmfaoooo they hated her annoying ass https://t.co/tx9hkd80uz
Fri Dec 23 09 23 21 0000 2016,@rafshan we cant date if you dont like cats
Fri Dec 23 09 09 10 0000 2016,now this is a tweet that i can agree to. https://t.co/tqpgfvrqen
Fri Dec 23 09 05 38 0000 2016,@nekoloveskookie the cat looks broken. holy hell
Fri Dec 23 09 05 17 0000 2016,[wedding bells.sfx] https://t.co/v9i3xuc9aq
Fri Dec 23 06 41 37 0000 2016,what. the. hell. https://t.co/yjvvrmebga
Fri Dec 23 06 30 11 0000 2016,"ordered a glass of limau suam. 

got a glass of kencing manis suam instead. 😢"
Fri Dec 23 04 44 30 0000 2016,@haziqnewb tell me about it. ive never completed the pokedex myself hahaha.
Fri Dec 23 04 44 06 0000 2016,"rt @kuvshinov_ilya: nier: automata's demo is awesome, so here's my yet another fan art! https://t.co/jpuqedeftv https://t.co/hpamoexslg"
Fri Dec 23 04 32 40 0000 2016,"rt @nst_online: why risk your health for porcelain white skin?
https://t.co/y5fvggvmqo https://t.co/tmm1mhuwui"
Fri Dec 23 04 32 12 0000 2016,"rt @tokrimau: we need to stop shaming those who don’t travel, and instead acknowledge that often our privilege is what enables us to see th…"
Fri Dec 23 04 23 54 0000 2016,i've skipped breakfast for 3 days now :')
Fri Dec 23 04 10 04 0000 2016,nier automata and that horizon game might be the driving force for me to actually get a ps4.
Fri Dec 23 04 07 40 0000 2016,rt @chimfucius: 2b and 9s https://t.co/lupkrkcg2c
Fri Dec 23 04 02 34 0000 2016,rt @litclapbacks: everyone is clapping back nowadays https://t.co/chbmyz5prh
Fri Dec 23 03 49 00 0000 2016,rt @vltsmrz: @azfarovski this girl. all hail the pokemon master
Fri Dec 23 03 48 19 0000 2016,"@vltsmrz have to say, im impressed."
Fri Dec 23 03 32 28 0000 2016,"i lent my friend a 3ds because she wanted to play pokemon moon so badly. two weeks later, and she returned it to me… https://t.co/wjrm9l5dft"
Fri Dec 23 03 22 38 0000 2016,rt @freddyamazin: my heart 😍💜 https://t.co/zhbb6lcdyw
Fri Dec 23 01 54 01 0000 2016,rt @dollahkhair: nayh. hes a semite.  so meh. semites are hmmm can i say barbaric? thats why the wars in middle east is never ending.
Fri Dec 23 01 53 57 0000 2016,rt @dollahkhair: i know islamophobia is real. but knowing that but still pulling people's legs... hmmm its not funny to play with people's…
Thu Dec 22 17 20 27 0000 2016,@loofranchot too emo to function
Thu Dec 22 17 17 17 0000 2016,goodnight ❤️
Thu Dec 22 17 16 58 0000 2016,@highzyl *hugs* i still love you.
Thu Dec 22 17 11 54 0000 2016,gdi azam stop touching me right in the feels.
Thu Dec 22 17 01 59 0000 2016,thank god i have a good memory. you said those when i was 4. 😊
Thu Dec 22 17 01 01 0000 2016,"""i'll pay you anything if you can correct my son's eyes. surgery. operations. transplant. anything. as long as he can see"""
Thu Dec 22 16 57 12 0000 2016,@meetthebatman @dollahkhair can never be corrected. even with lasers ke pa. trust me. ive asked many times :(.
Thu Dec 22 16 48 11 0000 2016,@meetthebatman @dollahkhair that doesnt even make sense but okay
Thu Dec 22 16 46 12 0000 2016,@dollahkhair @meetthebatman hes just sad cause hes a salty hauk. is all.
Thu Dec 22 16 43 54 0000 2016,"@dollahkhair @meetthebatman sama je kot. i can see the shape and all just fine. cuma takkan appreciate the minor details la. mancung, kuncup"
Thu Dec 22 16 42 50 0000 2016,@dollahkhair @meetthebatman i like 2d girls
Thu Dec 22 16 41 48 0000 2016,@meetthebatman i can see myself just fine tho
Thu Dec 22 16 40 12 0000 2016,"@meetthebatman judging by the shape of your face, your mom did too."
Thu Dec 22 16 39 42 0000 2016,@hananyxnyx @kemalrino the mask is kinda creepy. i like her design though. desert dystopia kinda theme going on
Thu Dec 22 16 34 47 0000 2016,@meetthebatman at least i still have a reflection. yours cant even be seen in the dark. boo
Thu Dec 22 16 32 56 0000 2016,@meetthebatman sorry i dont take appearance advice from people uglier than me.
Thu Dec 22 16 28 21 0000 2016,"the longer you look at your own selfies, the more you realize how ugly you actually are. ha ha *cries in a corner*"
Thu Dec 22 15 54 15 0000 2016,@madreeve i never liked you anyways. so no worries.
Thu Dec 22 15 41 15 0000 2016,ahahahahahahaha i thought my first paper was on tuesday so i had time to study on monday. ok panic time.
Thu Dec 22 14 47 39 0000 2016,"@hananyxnyx [snarls] but gyms are sooooo infested with vaporized sweat, saliva, and germs omg."
Thu Dec 22 14 44 46 0000 2016,@izadikram01 big ego to compensate smaller things
Thu Dec 22 14 41 47 0000 2016,not sure why kids these days like to take steroids to gain muscle mass that much. that shit is dangerous yo.
Thu Dec 22 14 37 37 0000 2016,"sebab dia cakap ""without a proper diet &amp; the right workout routine, i will never achieve the body that i want"" 

so yeah."
Thu Dec 22 14 36 37 0000 2016,"-me work out. at least. for the initial stages that is. 

not sure where i'm gonna find one though? go to a gym? make a phone call?"
Thu Dec 22 14 35 57 0000 2016,"aim for 2017 is a ripped body huehue. 

oh. tadi doctor cakap dekat ayah aku that he needs to hire me a professional trainer to help-"
Thu Dec 22 14 32 01 0000 2016,"my resolution for 2016 was to be myself. on the outside and here, online. met a whole lot of awesome people as a re… https://t.co/mzvcqfucuh"
Thu Dec 22 14 19 13 0000 2016,rt @ajplus: this 17-year-old was born and raised in japan – but the country doesn't consider him a citizen. https://t.co/pz8bnzhqxx
Thu Dec 22 14 17 29 0000 2016,"""when i'm older, i'll be silent beside you,
i know words won't be enough""

😚"
Thu Dec 22 14 03 46 0000 2016,@laaameera yup. there's no exact word for it though. none that ive found so far
Thu Dec 22 14 00 30 0000 2016,@naura_rarawwwr yup. thats the action. now to find the exact word to it though. haha
Thu Dec 22 13 59 33 0000 2016,@amieriuio look up?
Thu Dec 22 13 58 32 0000 2016,@copycatlily ooooh. ok that makes much more sense. thankyou!
Thu Dec 22 13 57 20 0000 2016,"there are some malay words that i'm still having trouble finding the english equivalent to. 

dongak. jakun."
Thu Dec 22 13 54 27 0000 2016,"wait. peluncur is skier right? so what do you call a skater in melayu? 

skateboarding is peluncur papan right? ah. my brain."
Thu Dec 22 13 47 55 0000 2016,@anashssn what the hell. i need to stop eating mcd
Thu Dec 22 13 46 25 0000 2016,rt @cyanparade: i want a bm dub of yoi just so that i could listen to yurio yelling [babi]
Thu Dec 22 13 45 51 0000 2016,@naura_rarawwwr thankyou. hopefully i can do well for final exams as well
Thu Dec 22 13 45 30 0000 2016,@piroxide hahahah. well i guess i just need to study harder then! the name is azfar btw. its nice to meet you 😊
Thu Dec 22 13 43 39 0000 2016,@moimori takpalah. benda nak jadi. i'm sure she ll help me out somehow
Thu Dec 22 13 43 25 0000 2016,@sheikhmustaali yep. i always delete the threads once i'm done with it hehu
Thu Dec 22 13 40 49 0000 2016,hopefully shes nice though. shes retiring this month and she told the other lecturers that she liked me. so yay? rant over.
Thu Dec 22 13 39 47 0000 2016,@naura_rarawwwr ;_____; cries a river
Thu Dec 22 13 39 23 0000 2016,@copycatlily utm skudai. all the undergrads are there. haha.
Thu Dec 22 13 35 51 0000 2016,@xoxomint nah. its ok. i just need to do extra for my final exams.
Thu Dec 22 13 28 24 0000 2016,was aiming for a 4 again this semester but welp. rip in pieces. aish.
Thu Dec 22 13 26 53 0000 2016,"rt @youtuberprobs_: youtuber: can i see the vegetarian menu?

waiter: sorry, we don't have one

youtuber: https://t.co/6qkoi0fl8k"
Thu Dec 22 13 24 24 0000 2016,"@aaron_ariff i dont know you but can i try as well? :o

these are wonderful"
Thu Dec 22 13 20 30 0000 2016,rt @moimori: @azfarovski yep. tak biasa hang out dgn pretty boy like you lol https://t.co/hq365hz9mx
Thu Dec 22 13 20 27 0000 2016,@moimori lolol. tang mana nya pretty tu. aish. would love to lepak-lepak with you too.
Thu Dec 22 12 43 57 0000 2016,@notshaiton @faliqfahmie awww thankyou! hope to meet you one day too
Thu Dec 22 12 43 46 0000 2016,rt @notshaiton: @azfarovski cus he's really cool and funny https://t.co/qzpp4nhldi
Thu Dec 22 11 40 44 0000 2016,@farisaalia @hafiyfathil .....my eyes....
Thu Dec 22 11 22 15 0000 2016,rt @ayshardzn: 😂 @staronline's caption https://t.co/fauf5hlb1y
Thu Dec 22 11 20 30 0000 2016,"rt @daiiypets: i need this cat in my life 💕

 https://t.co/ykanc9wbpv"
Thu Dec 22 11 19 45 0000 2016,"rt @skinnyondinie: i didn't lose them, they lost me 😊 https://t.co/ndfmbcqun8"
Thu Dec 22 11 19 32 0000 2016,@nocturnaltapir what kind of eyeshadow are you hoping to get?
Thu Dec 22 10 56 45 0000 2016,@ihsnzlkfle i find it funny. korean words amuse me
Thu Dec 22 10 56 01 0000 2016,@ihsnzlkfle dubur yo
Thu Dec 22 10 43 59 0000 2016,"in short, this new azam is cancerous."
Thu Dec 22 10 41 06 0000 2016,rt @dollahkhair: @xosyasyaniwaa @azfarovski hmmm dia tak study. dia ada exceptional memory. dia remember everything. so meh. dia tak study.
Thu Dec 22 10 40 54 0000 2016,wanna know why i hate this new azam? lemme summarize it for you into 3 retweets.
Thu Dec 22 10 08 54 0000 2016,@highzyl you. i'll let it explode inside you
Thu Dec 22 09 45 57 0000 2016,rt @mvillamonte1104: this is corrin. 4.5 gpa. this is her simplifying a very difficult equation. https://t.co/cch1n5ojlv
Thu Dec 22 09 01 41 0000 2016,@rafshan food as foot. raf have you been drastically cutting off smoking again.
Thu Dec 22 09 00 31 0000 2016,"rt @meetthebatman: @azfarovski yeah it calls you ""hoe"""
Thu Dec 22 08 56 47 0000 2016,@rafshan the moana lineeee
Thu Dec 22 08 54 49 0000 2016,see the line where the sky meets the sea? it calls me!
Thu Dec 22 08 46 34 0000 2016,@hari_zn but i dont have a daddy 🙃
Thu Dec 22 08 46 05 0000 2016,@chaldeaprince azam lain. this one is taller than me
Thu Dec 22 06 59 01 0000 2016,"rt @jubyphonic_p: crunchyroll nominated yuri on ice for best animation 

i cant breathe https://t.co/lesqcy1wst"
Thu Dec 22 06 57 45 0000 2016,rt @monkeydisease: safe to say i just had the best flight of my life. https://t.co/kzf23ctev7
Thu Dec 22 06 54 43 0000 2016,"rt @luqmanzuhair: @wmali_ eyes, paws, and looks like azpar"
Thu Dec 22 06 54 41 0000 2016,"rt @wmali_: tapi betul tho, how do we differentiate an albino cat and a white cat?"
Thu Dec 22 06 45 14 0000 2016,@madreeve noh. nobody sucked anybody's dick
Thu Dec 22 06 42 51 0000 2016,"wait. come to think of it. people must've thought he was a boyfriend or something kan? 3 years older than me. taller, handsomer. oh god..."
Thu Dec 22 06 38 44 0000 2016,ahh. foundations was fun.
Thu Dec 22 06 38 21 0000 2016,staying with azam was fun. he drove me around. prepared me food for every single meal. asked me how my day was. it felt like marriage. hahah
Thu Dec 22 06 19 20 0000 2016,"@gaj_2 if hes rich, he can choke me, daddy"
Thu Dec 22 06 13 37 0000 2016,@gaj_2 makeup i mahal kot :((
Thu Dec 22 06 13 02 0000 2016,then what do you want me to do? take nudes instead? https://t.co/7zeirrklyu
Thu Dec 22 06 06 51 0000 2016,"rt @dubwolfer: @sorola eh, i just got around to watching rt podcast 407... is this what you were talking about?... the 'jar hologram,' so t…"
Thu Dec 22 06 06 04 0000 2016,my twtcon is amazin
Thu Dec 22 06 00 41 0000 2016,hey. i heard that. https://t.co/dsbmvuocuv
Thu Dec 22 05 58 42 0000 2016,@chaldeaprince thats it im blocking you
Thu Dec 22 05 58 23 0000 2016,aus on ice. omg
Thu Dec 22 05 57 42 0000 2016,rt @chaldeaprince: @azfarovski aus on ice
Thu Dec 22 05 51 58 0000 2016,rt @pzcoop: you guys asked for it https://t.co/go4sdukpec
Thu Dec 22 05 37 45 0000 2016,@meetthebatman so. when do we pick the wedding rings.
Thu Dec 22 05 03 43 0000 2016,"rt @mrdavekrumholtz: . @lin_manuel my 2 year old daughter singing ""how far i'll go"" in her moana pajamas. thank you!! @disneymoana https://…"
Thu Dec 22 04 55 13 0000 2016,rt @amieramani: literally the whole fandom right now https://t.co/rd4k8biojs
Thu Dec 22 04 55 03 0000 2016,@bainilah now thats just greedy
Thu Dec 22 04 53 42 0000 2016,@ayyputeri still a car. go for it.
Thu Dec 22 04 53 30 0000 2016,@ihsnzlkfle but nice people never admit to being nice people.
Thu Dec 22 04 52 56 0000 2016,for love or for money.
Thu Dec 22 04 52 25 0000 2016,@ihsnzlkfle because u rood
Thu Dec 22 04 52 12 0000 2016,@ayyputeri because love is money
Thu Dec 22 04 51 29 0000 2016,@ihsnzlkfle you havent even seen my figure
Thu Dec 22 04 51 15 0000 2016,nope. first stage of love is knowing what type of car he's driving. https://t.co/mpwlvbshn9
Thu Dec 22 04 45 12 0000 2016,*drops everything i'm doing in life to be a professional figure skater*
Thu Dec 22 04 42 03 0000 2016,rt @jannymedvedeva: can i not ache after an episode 12? can i just say... this is what i wanted all this time!!! #yurionice12 https://t.co/…
Thu Dec 22 04 26 20 0000 2016,@meetthebatman marry me daddy
Thu Dec 22 03 41 27 0000 2016,@meetthebatman you can drive right? marry me
Thu Dec 22 03 38 35 0000 2016,i feel so vulnerable. not having anyone to drive for me today. ☹️.
Thu Dec 22 03 31 07 0000 2016,i have this bad habit of smelling my food before i eat them. even in front of other people. lol.
Thu Dec 22 03 24 19 0000 2016,rt @fat_thing: look i'm fine with muslims being liberals but don't get to the point where you twist the holy word of god itself just to pro…
Thu Dec 22 03 24 02 0000 2016,"@farisaalia please extend your neck forward. 

sila kedepankan leher anda."
Thu Dec 22 03 23 20 0000 2016,rt @rturanime: spirited away (2001) https://t.co/sgesuhmtrd
Thu Dec 22 03 23 08 0000 2016,rt @oldirtyfuckaroo: he matches his drink and shirt everyday https://t.co/rnh9btfkvc
